TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あさくらクリニック30,あまい医院30,いいおか医院30,おおすみ内科医院30,かわにしクリニック30,きむら内科医院30,ごいちクリニック30,さかもとクリニック30,さくらクリニック30,たつみ糖尿病内科クリニック30,ちゅうわ往診クリニック30,つぼさかクリニック30,ときわクリニック30,のぐちクリニック30,はしもと婦人科クリニック30,ふじい内科医院30,へいせいたかとりクリニック30,ましたに内科クリニック30,ますが診療所30,ますだクリニック北野30,ますだ診療所30,まつおかクリニック30,みなみクリニック30,もりたクリニック30,ゆうけいの里クリニック30,よしだクリニック30,よもぎクリニック30,クリニック吉田30,クリニック神宮前30,一般社団法人 葛城メディカルセンター30,万葉クリニック30,上島医院30,上田クリニック30,上田医院30,上田医院30_2,中島医院30,中谷医院30,中辻医院30,井上クリニック30,佐々木内科30,共和リハビリテーション診療所30,内藤内科医院30,出垣内医院30,前坊医院30,勝山内科医院30,勝山診療所30,北村医院30,医療法人 きむクリニック30,医療法人 さくら会 うねび内科クリニック30,医療法人 下村医院30,医療法人 吉川医院30,医療法人 坂口クリニック30,医療法人 堀内医院30,医療法人 奥野クリニック30,医療法人 幸仁会 木下医院30,医療法人 松谷医院30,医療法人 根元整形外科眼科医院30,医療法人 桂会 平尾病院30,医療法人 桐山医院30,医療法人 橿原友紘会 大和橿原病院30,医療法人 田仲医院30,医療法人 竹川内科クリニック30,医療法人 米田医院30,医療法人 豊生会 森下内科医院30,医療法人 酒本医院30,医療法人たなせ医院30,医療法人ひのうえ会ひがみリウマチ・糖尿病内科クリニック30,医療法人みぞかみ内科30,医療法人一路会錦織病院30,医療法人七浦医院30,医療法人下河辺医院30,医療法人下里クリニック30,医療法人中家医院30,医療法人中尾医院30,医療法人中島医院30,医療法人中川会久米診療所30,医療法人中川会飛鳥病院30,医療法人中谷診療所30,医療法人優心会 吉江医院30,医療法人前之園診療所30,医療法人医眞会 植田医院30,医療法人医誠会 橿原リハビリテーション病院30,医療法人博愛会 かつらぎ博愛会クリニック30,医療法人友愛会 かつらぎクリニック30,医療法人友愛会 しらかしクリニック30,医療法人友愛会沢田医院30,医療法人坂根医院30,医療法人孝元会 髙岡医院30,医療法人小嶌内科小児科30,医療法人小泉医院30,医療法人山下医院30,医療法人山村クリニック30,医療法人康成会藤原京クリニック30,医療法人新和会 岡本内科こどもクリニック30,医療法人春日医院30,医療法人朱雀会山下医院30,医療法人村田医院30,医療法人村田医院 内視鏡分院30,医療法人松山医院30,医療法人松田医院30,医療法人植松クリニック 八木植松クリニック30,医療法人榎本医院30,医療法人泰山会福西クリニック30,医療法人田中医院30,医療法人田中医院30_2,医療法人社団岡田会山の辺病院30,医療法人社団憲仁会中井記念病院30,医療法人社団誠医会 安東内科医院30,医療法人米田診療所30,医療法人翠悠会 桜井透析クリニック30,医療法人翠悠会診療所30,医療法人翠悠会高田診療所30,医療法人興生会吉本整形外科・外科病院30,医療法人芳隆会八嶌医院30,医療法人菊川内科医院30,医療法人菊川医院30,医療法人西井会西井クリニック30,医療法人豊生会トミークリニック30,医療法人雅会 山本クリニック30,医療法人風天会 森医院30,医療法人飯岡会 のぞみ診療所30,医療法人髙宮会 髙宮病院30,医療法人鴻池会秋津鴻池病院30,医療法人鵜山医院30,医療法人黄クリニック30,南和広域医療企業団 南奈良総合医療センター30,南和広域医療企業団 吉野病院30,南和病院30,吉岡医院30,吉川診療所30,吉村診療所30,吉田医院30,土居医院30,大住診療所30,大佐古医院30,大和高田市国民健康保険天満診療所30,大和高田市立病院30,大手内科医院30,奈良ここからクリニック30,奈良こころとからだのクリニック30,奈良県健康づくりセンター30,奈良県医療福祉生活協同組合 みみなし診療所30,奈良県立医科大学附属病院30,奈良県総合リハビリテーションセンター30,奥山医院30,奥村胃腸科30,宮本医院30,小池医院30,小西橋医院30,小阪内科クリニック30,山本医院30,島村クリニック30,島田医院30,平成まほろば病院30,平成記念病院30,御所市休日応急診療所30,徳岡クリニック30,忠岡医院30,日の出診療所30,明日香村国民健康保険診療所30,木田クリニック30,杉本クリニック30,杉本医院30,村井医院30,松原医院30,松本クリニック30,松村医院30,板橋医院30,桜井市休日夜間応急診療所30,森岡医院30,橋本クリニック30,橿原市休日夜間応急診療所30,橿原神宮前すぎもと内科クリニック30,武田内科医院30,水野医院30,河田胃腸科医院30,清保医院30,潮田クリニック30,特別養護老人ホーム かなはし苑診療所30,特別養護老人ホーム桃寿園30,田原本療院30,矢野内科外科医院30,社会医療法人健生会 大福診療所30,社会医療法人健生会土庫病院30,社会福祉法人心境荘苑診療所30,社会福祉法人恩賜財団済生会中和病院30,社会福祉法人恩賜財団済生会御所病院30,社会福祉法人綜合施設 美吉野園診療所30,社会福祉法人誠敬会ぬくもりクリニック田原本30,神宝医院30,神宮前こころのクリニック30,福井医院30,笠原内科医院30,羽田医院30,西岡医院30,西川医院30,西村医院30,西澤医院30,赤崎クリニック30,辰巳医院30,辻クリニック30,辻医院30,辻本内科医院30,酒本医院30,酢谷内科30,関谷外科胃腸科30,阪口クリニック30,青葉会 小阪医院30,飛鳥川クリニック30,香山クリニック30,鴻池診療所30,Rこころのクリニック30,LON,LAT,dist_km,total_patients,town,town_norm,match_type
29202047300,大和高田市,礒野新町,大和高田市,礒野新町,大和高田市礒野新町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,689.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,18.0,0.0,23.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,135.740306367976,34.50498074454949,7.932941853516003,3679.0,大和高田市礒野新町,大和高田市礒野新町,code_in_car30
29202010000,大和高田市,北片塩町,大和高田市,北片塩町,大和高田市北片塩町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,492.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,31.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,135.74435751389052,34.51002476146463,7.935091850730577,2928.0,大和高田市北片塩町,大和高田市北片塩町,code_in_car30
29211020001,葛城市,南花内,葛城市,南花内,葛城市南花内,奈良県,葛城市,南花内,,葛城市南花内,29211.0,20001.0,4.0,572.0,44.0,27.0,38.0,32.0,25.0,54.0,36.0,49.0,41.0,47.0,29.0,23.0,19.0,34.0,30.0,28.0,10.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,30.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,38.0,0.0,112.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,277.0,135.7289982963107,34.48099801981986,7.95149655698861,2943.0,葛城市南花内,葛城市南花内,code_in_car30
29206067000,桜井市,大字茅原,桜井市,大字茅原,桜井市大字茅原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,180.0,0.0,31.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,48.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.84840963328315,34.53369658758436,7.951752484062514,1919.0,桜井市大字茅原,桜井市茅原,code_in_car30
29202020000,大和高田市,三和町,大和高田市,三和町,大和高田市三和町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,0.0,0.0,146.0,44.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,236.0,0.0,49.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,674.0,0.0,0.0,0.0,0.0,46.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,135.74837871302836,34.514630911663495,7.964340416988601,9305.0,大和高田市三和町,大和高田市三和町,code_in_car30
29206042014,桜井市,朝倉台東六丁目,桜井市,朝倉台東六丁目,桜井市朝倉台東六丁目,奈良県,桜井市,朝倉台,東六丁目,桜井市朝倉台東六丁目,29206.0,42014.0,4.0,164.0,0.0,0.0,4.0,4.0,9.0,9.0,4.0,4.0,1.0,9.0,9.0,12.0,27.0,18.0,18.0,15.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8797287149883,34.51508043157322,7.965052871080303,107.0,桜井市朝倉台東六丁目,桜井市朝倉台東六丁目,code_in_car30
29206042013,桜井市,朝倉台東五丁目,桜井市,朝倉台東五丁目,桜井市朝倉台東五丁目,奈良県,桜井市,朝倉台,東五丁目,桜井市朝倉台東五丁目,29206.0,42013.0,4.0,189.0,2.0,2.0,2.0,8.0,4.0,9.0,10.0,5.0,8.0,10.0,9.0,9.0,26.0,28.0,21.0,20.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.87837771011772,34.51658094184002,7.984251789581884,878.0,桜井市朝倉台東五丁目,桜井市朝倉台東五丁目,code_in_car30
29211015002,葛城市,北花内,葛城市,北花内,葛城市北花内,奈良県,葛城市,北花内,,葛城市北花内,29211.0,15002.0,4.0,656.0,13.0,27.0,20.0,28.0,26.0,26.0,25.0,32.0,43.0,29.0,48.0,43.0,61.0,52.0,51.0,39.0,28.0,31.0,24.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,42.0,0.0,0.0,174.0,0.0,38.0,0.0,0.0,71.0,38.0,0.0,0.0,0.0,0.0,202.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,45.0,0.0,0.0,55.0,41.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,43.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,37.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,135.73014503913979,34.48664376329843,7.987860264711377,5051.0,葛城市北花内,葛城市北花内,code_in_car30
29202006000,大和高田市,永和町,大和高田市,永和町,大和高田市永和町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,52.0,93.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,28.0,0.0,97.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,314.0,0.0,31.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,120.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,135.7449042677104,34.51146227397656,7.990401687671743,6071.0,大和高田市永和町,大和高田市永和町,code_in_car30
29208146000,御所市,京阪かつらぎハイツ,御所市,京阪かつらぎハイツ,御所市京阪かつらぎハイツ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.72707371434046,34.47226422694586,8.009182629748484,1120.0,御所市京阪かつらぎハイツ,御所市京阪かつらぎハイツ,code_in_car30
